SampleID	OutlierCount	Direction	Cutoff	Cohort	NumGenes
samp46	2	Under	5	DGNControl	358
samp47	0	Under	5	DGNControl	358
samp48	0	Under	5	DGNControl	358
samp49	0	Under	5	DGNControl	358
samp50	0	Under	5	DGNControl	358
samp51	0	Under	5	DGNControl	358
samp52	0	Under	5	DGNControl	358
samp53	0	Under	5	DGNControl	358
samp54	0	Under	5	DGNControl	358
samp55	0	Under	5	DGNControl	358
samp56	0	Under	5	DGNControl	358
samp57	0	Under	5	DGNControl	358
samp58	0	Under	5	DGNControl	358
samp59	0	Under	5	DGNControl	358
samp60	0	Under	5	DGNControl	358
samp61	0	Under	5	DGNControl	358
samp62	0	Under	5	DGNControl	358
samp63	0	Under	5	DGNControl	358
samp64	1	Under	5	DGNControl	358
samp65	0	Under	5	DGNControl	358
samp66	0	Under	5	DGNControl	358
samp67	0	Under	5	DGNControl	358
samp68	0	Under	5	DGNControl	358
samp69	0	Under	5	DGNControl	358
samp70	0	Under	5	DGNControl	358
samp71	0	Under	5	DGNControl	358
samp72	0	Under	5	DGNControl	358
samp73	0	Under	5	DGNControl	358
samp74	0	Under	5	DGNControl	358
samp75	0	Under	5	DGNControl	358
samp76	0	Under	5	DGNControl	358
samp77	2	Under	5	DGNControl	358
samp78	0	Under	5	DGNControl	358
samp79	0	Under	5	DGNControl	358
samp80	0	Under	5	DGNControl	358
samp81	0	Under	5	DGNControl	358
samp82	1	Under	5	DGNControl	358
samp83	0	Under	5	DGNControl	358
samp84	0	Under	5	DGNControl	358
samp85	0	Under	5	DGNControl	358
samp86	0	Under	5	DGNControl	358
samp87	0	Under	5	DGNControl	358
samp88	0	Under	5	DGNControl	358
samp89	0	Under	5	DGNControl	358
samp90	0	Under	5	DGNControl	358
samp91	0	Under	5	DGNControl	358
samp92	1	Under	5	DGNControl	358
samp93	2	Under	5	DGNControl	358
samp94	0	Under	5	DGNControl	358
samp95	0	Under	5	DGNControl	358
samp96	0	Under	5	DGNControl	358
samp97	2	Under	5	DGNControl	358
samp98	0	Under	5	DGNControl	358
samp99	1	Under	5	DGNControl	358
samp100	1	Under	5	DGNControl	358
samp101	0	Under	5	DGNControl	358
samp102	0	Under	5	DGNControl	358
samp103	0	Under	5	DGNControl	358
samp104	0	Under	5	DGNControl	358
samp105	0	Under	5	DGNControl	358
samp106	0	Under	5	DGNControl	358
samp107	0	Under	5	DGNControl	358
samp108	0	Under	5	DGNControl	358
samp109	0	Under	5	DGNControl	358
samp110	0	Under	5	DGNControl	358
samp111	0	Under	5	DGNControl	358
samp112	0	Under	5	DGNControl	358
samp113	0	Under	5	DGNControl	358
samp114	0	Under	5	DGNControl	358
samp115	0	Under	5	DGNControl	358
samp116	0	Under	5	DGNControl	358
samp117	0	Under	5	DGNControl	358
samp118	0	Under	5	DGNControl	358
samp119	0	Under	5	DGNControl	358
samp120	0	Under	5	DGNControl	358
samp121	0	Under	5	DGNControl	358
samp122	0	Under	5	DGNControl	358
samp123	0	Under	5	DGNControl	358
samp124	0	Under	5	DGNControl	358
samp125	0	Under	5	DGNControl	358
samp126	1	Under	5	DGNControl	358
samp127	2	Under	5	DGNControl	358
samp128	1	Under	5	DGNControl	358
samp129	0	Under	5	DGNControl	358
samp130	0	Under	5	DGNControl	358
samp131	0	Under	5	DGNControl	358
samp132	0	Under	5	DGNControl	358
samp133	1	Under	5	DGNControl	358
samp134	0	Under	5	DGNControl	358
samp135	0	Under	5	DGNControl	358
samp136	0	Under	5	DGNControl	358
samp137	0	Under	5	DGNControl	358
samp138	0	Under	5	DGNControl	358
samp139	0	Under	5	DGNControl	358
samp140	0	Under	5	DGNControl	358
samp141	0	Under	5	DGNControl	358
samp142	0	Under	5	DGNControl	358
samp143	1	Under	5	DGNControl	358
samp144	0	Under	5	DGNControl	358
samp145	0	Under	5	DGNControl	358
samp146	0	Under	5	DGNControl	358
samp147	0	Under	5	DGNControl	358
samp148	0	Under	5	DGNControl	358
samp149	0	Under	5	DGNControl	358
samp150	0	Under	5	DGNControl	358
samp151	0	Under	5	DGNControl	358
samp152	0	Under	5	DGNControl	358
samp153	0	Under	5	DGNControl	358
samp154	0	Under	5	DGNControl	358
samp155	0	Under	5	DGNControl	358
samp156	1	Under	5	DGNControl	358
samp157	0	Under	5	DGNControl	358
samp158	0	Under	5	DGNControl	358
samp159	0	Under	5	DGNControl	358
samp160	1	Under	5	DGNControl	358
samp161	0	Under	5	DGNControl	358
samp162	1	Under	5	DGNControl	358
samp163	0	Under	5	DGNControl	358
samp164	0	Under	5	DGNControl	358
samp165	0	Under	5	DGNControl	358
samp166	0	Under	5	DGNControl	358
samp167	0	Under	5	DGNControl	358
samp168	0	Under	5	DGNControl	358
samp169	1	Under	5	DGNControl	358
samp170	0	Under	5	DGNControl	358
samp171	0	Under	5	DGNControl	358
samp172	0	Under	5	DGNControl	358
samp173	0	Under	5	DGNControl	358
samp174	0	Under	5	DGNControl	358
samp175	0	Under	5	DGNControl	358
samp176	0	Under	5	DGNControl	358
samp177	0	Under	5	DGNControl	358
samp178	0	Under	5	DGNControl	358
samp179	0	Under	5	DGNControl	358
samp180	0	Under	5	DGNControl	358
samp181	0	Under	5	DGNControl	358
samp182	0	Under	5	DGNControl	358
samp183	0	Under	5	DGNControl	358
samp184	0	Under	5	DGNControl	358
samp185	0	Under	5	DGNControl	358
samp186	0	Under	5	DGNControl	358
samp187	0	Under	5	DGNControl	358
samp188	1	Under	5	DGNControl	358
samp189	1	Under	5	DGNControl	358
samp190	1	Under	5	DGNControl	358
samp191	0	Under	5	DGNControl	358
samp192	0	Under	5	DGNControl	358
samp193	0	Under	5	DGNControl	358
samp194	0	Under	5	DGNControl	358
samp195	0	Under	5	DGNControl	358
samp196	0	Under	5	DGNControl	358
samp197	0	Under	5	DGNControl	358
samp198	0	Under	5	DGNControl	358
samp199	1	Under	5	DGNControl	358
samp200	0	Under	5	DGNControl	358
samp201	0	Under	5	DGNControl	358
samp202	0	Under	5	DGNControl	358
samp203	0	Under	5	DGNControl	358
samp204	0	Under	5	DGNControl	358
samp205	0	Under	5	DGNControl	358
samp206	0	Under	5	DGNControl	358
samp207	0	Under	5	DGNControl	358
samp208	0	Under	5	DGNControl	358
samp209	0	Under	5	DGNControl	358
samp210	0	Under	5	DGNControl	358
samp211	0	Under	5	DGNControl	358
samp212	0	Under	5	DGNControl	358
samp213	0	Under	5	DGNControl	358
samp214	0	Under	5	DGNControl	358
samp215	0	Under	5	DGNControl	358
samp216	0	Under	5	DGNControl	358
samp217	0	Under	5	DGNControl	358
samp218	0	Under	5	DGNControl	358
samp219	0	Under	5	DGNControl	358
samp220	0	Under	5	DGNControl	358
samp221	0	Under	5	DGNControl	358
samp222	0	Under	5	DGNControl	358
samp223	0	Under	5	DGNControl	358
samp224	0	Under	5	DGNControl	358
samp225	0	Under	5	DGNControl	358
samp226	0	Under	5	DGNControl	358
samp227	0	Under	5	DGNControl	358
samp228	0	Under	5	DGNControl	358
samp229	0	Under	5	DGNControl	358
samp230	0	Under	5	DGNControl	358
samp231	0	Under	5	DGNControl	358
samp232	0	Under	5	DGNControl	358
samp233	1	Under	5	DGNControl	358
samp234	0	Under	5	DGNControl	358
samp235	0	Under	5	DGNControl	358
samp236	0	Under	5	DGNControl	358
samp237	0	Under	5	DGNControl	358
samp238	0	Under	5	DGNControl	358
samp239	0	Under	5	DGNControl	358
samp240	0	Under	5	DGNControl	358
samp241	0	Under	5	DGNControl	358
samp242	0	Under	5	DGNControl	358
samp243	0	Under	5	DGNControl	358
samp244	0	Under	5	DGNControl	358
samp245	0	Under	5	DGNControl	358
samp246	0	Under	5	DGNControl	358
samp247	0	Under	5	DGNControl	358
samp248	0	Under	5	DGNControl	358
samp249	0	Under	5	DGNControl	358
samp250	0	Under	5	DGNControl	358
samp251	0	Under	5	DGNControl	358
samp252	0	Under	5	DGNControl	358
samp253	0	Under	5	DGNControl	358
samp254	0	Under	5	DGNControl	358
samp255	0	Under	5	DGNControl	358
samp256	0	Under	5	DGNControl	358
samp257	0	Under	5	DGNControl	358
samp258	0	Under	5	DGNControl	358
samp259	0	Under	5	DGNControl	358
samp260	0	Under	5	DGNControl	358
samp261	4	Under	5	DGNControl	358
samp262	0	Under	5	DGNControl	358
samp263	0	Under	5	DGNControl	358
samp264	0	Under	5	DGNControl	358
samp265	0	Under	5	DGNControl	358
samp266	0	Under	5	DGNControl	358
samp267	2	Under	5	DGNControl	358
samp268	0	Under	5	DGNControl	358
samp269	0	Under	5	DGNControl	358
samp270	0	Under	5	DGNControl	358
samp271	0	Under	5	DGNControl	358
samp272	0	Under	5	DGNControl	358
samp273	0	Under	5	DGNControl	358
samp274	0	Under	5	DGNControl	358
samp275	0	Under	5	DGNControl	358
samp276	1	Under	5	DGNControl	358
samp277	0	Under	5	DGNControl	358
samp278	0	Under	5	DGNControl	358
samp279	1	Under	5	DGNControl	358
samp280	0	Under	5	DGNControl	358
samp281	0	Under	5	DGNControl	358
samp282	0	Under	5	DGNControl	358
samp283	0	Under	5	DGNControl	358
samp284	0	Under	5	DGNControl	358
samp285	0	Under	5	DGNControl	358
samp286	0	Under	5	DGNControl	358
samp287	0	Under	5	DGNControl	358
samp288	0	Under	5	DGNControl	358
samp289	0	Under	5	DGNControl	358
samp290	1	Under	5	DGNControl	358
samp291	0	Under	5	DGNControl	358
samp292	2	Under	5	DGNControl	358
samp293	0	Under	5	DGNControl	358
samp294	1	Under	5	DGNControl	358
samp295	0	Under	5	DGNControl	358
samp296	0	Under	5	DGNControl	358
samp297	0	Under	5	DGNControl	358
samp298	0	Under	5	DGNControl	358
samp299	0	Under	5	DGNControl	358
samp300	0	Under	5	DGNControl	358
samp301	0	Under	5	DGNControl	358
samp302	0	Under	5	DGNControl	358
samp303	0	Under	5	DGNControl	358
samp304	0	Under	5	DGNControl	358
samp305	0	Under	5	DGNControl	358
samp306	0	Under	5	DGNControl	358
samp307	0	Under	5	DGNControl	358
samp308	0	Under	5	DGNControl	358
samp309	0	Under	5	DGNControl	358
samp310	0	Under	5	DGNControl	358
samp311	0	Under	5	DGNControl	358
samp312	0	Under	5	DGNControl	358
samp313	0	Under	5	DGNControl	358
samp314	0	Under	5	DGNControl	358
samp315	0	Under	5	DGNControl	358
samp316	0	Under	5	DGNControl	358
samp317	0	Under	5	DGNControl	358
samp318	0	Under	5	DGNControl	358
samp319	1	Under	5	DGNControl	358
samp320	0	Under	5	DGNControl	358
samp321	0	Under	5	DGNControl	358
samp322	0	Under	5	DGNControl	358
samp323	0	Under	5	DGNControl	358
samp324	0	Under	5	DGNControl	358
samp325	0	Under	5	DGNControl	358
samp326	1	Under	5	DGNControl	358
samp327	0	Under	5	DGNControl	358
samp328	0	Under	5	DGNControl	358
samp329	1	Under	5	DGNControl	358
samp330	0	Under	5	DGNControl	358
samp331	0	Under	5	DGNControl	358
samp332	0	Under	5	DGNControl	358
samp333	0	Under	5	DGNControl	358
samp334	0	Under	5	DGNControl	358
samp335	0	Under	5	DGNControl	358
samp336	0	Under	5	DGNControl	358
samp337	0	Under	5	DGNControl	358
samp338	0	Under	5	DGNControl	358
samp339	1	Under	5	DGNControl	358
samp340	0	Under	5	DGNControl	358
samp341	0	Under	5	DGNControl	358
samp342	0	Under	5	DGNControl	358
samp343	0	Under	5	DGNControl	358
samp344	0	Under	5	DGNControl	358
samp345	0	Under	5	DGNControl	358
samp346	0	Under	5	DGNControl	358
samp347	0	Under	5	DGNControl	358
samp348	0	Under	5	DGNControl	358
samp349	1	Under	5	DGNControl	358
samp350	0	Under	5	DGNControl	358
samp351	0	Under	5	DGNControl	358
samp352	0	Under	5	DGNControl	358
samp353	0	Under	5	DGNControl	358
samp354	0	Under	5	DGNControl	358
samp355	0	Under	5	DGNControl	358
samp356	0	Under	5	DGNControl	358
samp357	0	Under	5	DGNControl	358
samp358	0	Under	5	DGNControl	358
samp359	1	Under	5	DGNControl	358
samp360	0	Under	5	DGNControl	358
samp361	0	Under	5	DGNControl	358
samp362	0	Under	5	DGNControl	358
samp363	0	Under	5	DGNControl	358
samp364	0	Under	5	DGNControl	358
samp365	0	Under	5	DGNControl	358
samp366	0	Under	5	DGNControl	358
samp367	0	Under	5	DGNControl	358
samp368	0	Under	5	DGNControl	358
samp369	0	Under	5	DGNControl	358
samp370	0	Under	5	DGNControl	358
samp371	0	Under	5	DGNControl	358
samp372	0	Under	5	DGNControl	358
samp373	1	Under	5	DGNControl	358
samp374	0	Under	5	DGNControl	358
samp375	2	Under	5	DGNControl	358
samp376	0	Under	5	DGNControl	358
samp377	0	Under	5	DGNControl	358
samp378	0	Under	5	DGNControl	358
samp379	0	Under	5	DGNControl	358
samp380	0	Under	5	DGNControl	358
samp381	0	Under	5	DGNControl	358
samp382	0	Under	5	DGNControl	358
samp383	0	Under	5	DGNControl	358
samp384	0	Under	5	DGNControl	358
samp385	0	Under	5	DGNControl	358
samp386	0	Under	5	DGNControl	358
samp387	0	Under	5	DGNControl	358
samp388	0	Under	5	DGNControl	358
samp389	0	Under	5	DGNControl	358
samp390	0	Under	5	DGNControl	358
samp391	0	Under	5	DGNControl	358
samp392	0	Under	5	DGNControl	358
samp393	0	Under	5	DGNControl	358
samp394	1	Under	5	DGNControl	358
samp395	0	Under	5	DGNControl	358
samp396	0	Under	5	DGNControl	358
samp397	1	Under	5	DGNControl	358
samp398	0	Under	5	DGNControl	358
samp399	1	Under	5	DGNControl	358
samp400	0	Under	5	DGNControl	358
samp401	0	Under	5	DGNControl	358
samp402	0	Under	5	DGNControl	358
samp403	0	Under	5	DGNControl	358
samp404	0	Under	5	DGNControl	358
samp405	0	Under	5	DGNControl	358
samp406	1	Under	5	DGNControl	358
samp407	0	Under	5	DGNControl	358
samp408	0	Under	5	DGNControl	358
samp409	0	Under	5	DGNControl	358
samp410	0	Under	5	DGNControl	358
samp411	0	Under	5	DGNControl	358
samp412	0	Under	5	DGNControl	358
samp413	0	Under	5	DGNControl	358
samp414	0	Under	5	DGNControl	358
samp415	0	Under	5	DGNControl	358
samp416	2	Under	5	DGNControl	358
samp417	0	Under	5	DGNControl	358
samp418	0	Under	5	DGNControl	358
samp419	1	Under	5	DGNControl	358
samp420	3	Under	5	DGNControl	358
samp421	1	Under	5	DGNControl	358
samp422	0	Under	5	DGNControl	358
samp423	0	Under	5	DGNControl	358
samp424	0	Under	5	DGNControl	358
samp425	0	Under	5	DGNControl	358
samp426	1	Under	5	DGNControl	358
samp427	0	Under	5	DGNControl	358
samp428	0	Under	5	DGNControl	358
samp429	1	Under	5	DGNControl	358
samp430	0	Under	5	DGNControl	358
samp431	0	Under	5	DGNControl	358
samp432	0	Under	5	DGNControl	358
samp433	1	Under	5	DGNControl	358
samp434	0	Under	5	DGNControl	358
samp435	0	Under	5	DGNControl	358
samp436	0	Under	5	DGNControl	358
samp437	0	Under	5	DGNControl	358
samp438	0	Under	5	DGNControl	358
samp439	0	Under	5	DGNControl	358
samp440	0	Under	5	DGNControl	358
samp441	0	Under	5	DGNControl	358
samp442	0	Under	5	DGNControl	358
samp443	0	Under	5	DGNControl	358
samp444	0	Under	5	DGNControl	358
samp445	0	Under	5	DGNControl	358
samp446	0	Under	5	DGNControl	358
samp447	0	Under	5	DGNControl	358
samp448	0	Under	5	DGNControl	358
samp449	0	Under	5	DGNControl	358
samp450	0	Under	5	DGNControl	358
samp451	0	Under	5	DGNControl	358
samp452	0	Under	5	DGNControl	358
samp453	0	Under	5	DGNControl	358
samp454	0	Under	5	DGNControl	358
samp455	0	Under	5	DGNControl	358
samp456	0	Under	5	DGNControl	358
samp457	0	Under	5	DGNControl	358
samp458	0	Under	5	DGNControl	358
samp459	0	Under	5	DGNControl	358
samp460	0	Under	5	DGNControl	358
samp461	0	Under	5	DGNControl	358
samp462	0	Under	5	DGNControl	358
samp463	0	Under	5	DGNControl	358
samp464	1	Under	5	DGNControl	358
samp465	0	Under	5	DGNControl	358
samp466	1	Under	5	DGNControl	358
samp467	0	Under	5	DGNControl	358
samp468	0	Under	5	DGNControl	358
samp469	0	Under	5	DGNControl	358
samp470	0	Under	5	DGNControl	358
samp471	0	Under	5	DGNControl	358
samp472	0	Under	5	DGNControl	358
samp473	0	Under	5	DGNControl	358
samp474	0	Under	5	DGNControl	358
samp475	0	Under	5	DGNControl	358
samp476	0	Under	5	DGNControl	358
samp477	0	Under	5	DGNControl	358
samp478	0	Under	5	DGNControl	358
samp479	0	Under	5	DGNControl	358
samp480	0	Under	5	DGNControl	358
samp481	0	Under	5	DGNControl	358
samp482	0	Under	5	DGNControl	358
samp483	0	Under	5	DGNControl	358
samp484	0	Under	5	DGNControl	358
samp485	1	Under	5	DGNControl	358
samp486	4	Under	5	DGNControl	358
samp487	0	Under	5	DGNControl	358
samp488	0	Under	5	DGNControl	358
samp489	0	Under	5	DGNControl	358
samp490	1	Under	5	DGNControl	358
samp491	0	Under	5	DGNControl	358
samp492	1	Under	5	DGNControl	358
samp493	0	Under	5	DGNControl	358
samp494	0	Under	5	DGNControl	358
samp495	0	Under	5	DGNControl	358
samp496	0	Under	5	DGNControl	358
samp497	0	Under	5	DGNControl	358
samp498	0	Under	5	DGNControl	358
samp499	0	Under	5	DGNControl	358
samp500	0	Under	5	DGNControl	358
samp501	0	Under	5	DGNControl	358
samp502	1	Under	5	DGNControl	358
samp503	0	Under	5	DGNControl	358
samp504	0	Under	5	DGNControl	358
samp505	0	Under	5	DGNControl	358
samp506	0	Under	5	DGNControl	358
samp507	0	Under	5	DGNControl	358
samp508	0	Under	5	DGNControl	358
samp509	0	Under	5	DGNControl	358
samp510	1	Under	5	DGNControl	358
samp511	0	Under	5	DGNControl	358
samp512	1	Under	5	DGNControl	358
samp513	0	Under	5	DGNControl	358
samp514	0	Under	5	DGNControl	358
samp515	0	Under	5	DGNControl	358
samp516	0	Under	5	DGNControl	358
samp517	0	Under	5	DGNControl	358
samp518	0	Under	5	DGNControl	358
samp519	0	Under	5	DGNControl	358
samp520	0	Under	5	DGNControl	358
samp521	0	Under	5	DGNControl	358
samp522	0	Under	5	DGNControl	358
samp523	0	Under	5	DGNControl	358
samp524	0	Under	5	DGNControl	358
samp525	0	Under	5	DGNControl	358
samp526	1	Under	5	DGNControl	358
samp527	0	Under	5	DGNControl	358
samp528	0	Under	5	DGNControl	358
samp529	4	Under	5	DGNControl	358
samp530	0	Under	5	DGNControl	358
samp531	0	Under	5	DGNControl	358
samp532	0	Under	5	DGNControl	358
samp533	0	Under	5	DGNControl	358
samp534	0	Under	5	DGNControl	358
samp535	0	Under	5	DGNControl	358
samp536	0	Under	5	DGNControl	358
samp537	0	Under	5	DGNControl	358
samp538	0	Under	5	DGNControl	358
samp539	0	Under	5	DGNControl	358
samp540	0	Under	5	DGNControl	358
samp541	0	Under	5	DGNControl	358
samp542	0	Under	5	DGNControl	358
samp543	0	Under	5	DGNControl	358
samp544	0	Under	5	DGNControl	358
samp545	3	Under	5	DGNControl	358
samp546	0	Under	5	DGNControl	358
samp547	0	Under	5	DGNControl	358
samp548	0	Under	5	DGNControl	358
samp549	0	Under	5	DGNControl	358
samp550	0	Under	5	DGNControl	358
samp551	0	Under	5	DGNControl	358
samp552	0	Under	5	DGNControl	358
samp553	0	Under	5	DGNControl	358
samp554	0	Under	5	DGNControl	358
samp555	1	Under	5	DGNControl	358
samp556	0	Under	5	DGNControl	358
samp557	0	Under	5	DGNControl	358
samp558	0	Under	5	DGNControl	358
samp559	0	Under	5	DGNControl	358
samp560	0	Under	5	DGNControl	358
samp561	0	Under	5	DGNControl	358
samp562	0	Under	5	DGNControl	358
samp563	0	Under	5	DGNControl	358
samp564	0	Under	5	DGNControl	358
samp565	2	Under	5	DGNControl	358
samp566	0	Under	5	DGNControl	358
samp567	0	Under	5	DGNControl	358
samp568	0	Under	5	DGNControl	358
samp569	0	Under	5	DGNControl	358
samp570	0	Under	5	DGNControl	358
samp571	0	Under	5	DGNControl	358
samp572	0	Under	5	DGNControl	358
samp573	0	Under	5	DGNControl	358
samp574	0	Under	5	DGNControl	358
samp575	1	Under	5	DGNControl	358
samp576	0	Under	5	DGNControl	358
samp577	0	Under	5	DGNControl	358
samp578	1	Under	5	DGNControl	358
samp579	0	Under	5	DGNControl	358
samp580	0	Under	5	DGNControl	358
samp581	0	Under	5	DGNControl	358
samp582	0	Under	5	DGNControl	358
samp583	0	Under	5	DGNControl	358
samp584	0	Under	5	DGNControl	358
samp585	2	Under	5	DGNControl	358
samp586	0	Under	5	DGNControl	358
samp587	0	Under	5	DGNControl	358
samp588	0	Under	5	DGNControl	358
samp589	1	Under	5	DGNControl	358
samp590	0	Under	5	DGNControl	358
samp591	3	Under	5	DGNControl	358
samp592	0	Under	5	DGNControl	358
samp593	3	Under	5	DGNControl	358
samp594	1	Under	5	DGNControl	358
samp595	0	Under	5	DGNControl	358
samp596	0	Under	5	DGNControl	358
samp597	1	Under	5	DGNControl	358
samp598	2	Under	5	DGNControl	358
samp599	0	Under	5	DGNControl	358
samp600	0	Under	5	DGNControl	358
samp601	2	Under	5	DGNControl	358
samp602	0	Under	5	DGNControl	358
samp603	0	Under	5	DGNControl	358
samp604	0	Under	5	DGNControl	358
samp605	0	Under	5	DGNControl	358
samp606	0	Under	5	DGNControl	358
samp607	0	Under	5	DGNControl	358
samp608	0	Under	5	DGNControl	358
samp609	0	Under	5	DGNControl	358
samp610	0	Under	5	DGNControl	358
samp611	0	Under	5	DGNControl	358
samp612	1	Under	5	DGNControl	358
samp613	1	Under	5	DGNControl	358
samp614	0	Under	5	DGNControl	358
samp615	1	Under	5	DGNControl	358
samp616	1	Under	5	DGNControl	358
samp617	1	Under	5	DGNControl	358
samp618	0	Under	5	DGNControl	358
samp619	0	Under	5	DGNControl	358
samp620	0	Under	5	DGNControl	358
samp621	0	Under	5	DGNControl	358
samp622	1	Under	5	DGNControl	358
samp623	0	Under	5	DGNControl	358
samp624	0	Under	5	DGNControl	358
samp625	0	Under	5	DGNControl	358
samp626	1	Under	5	DGNControl	358
samp627	2	Under	5	DGNControl	358
samp628	0	Under	5	DGNControl	358
samp629	0	Under	5	DGNControl	358
samp630	4	Under	5	DGNControl	358
samp631	1	Under	5	DGNControl	358
samp632	0	Under	5	DGNControl	358
samp633	0	Under	5	DGNControl	358
samp634	0	Under	5	DGNControl	358
samp635	0	Under	5	DGNControl	358
samp636	0	Under	5	DGNControl	358
samp637	0	Under	5	DGNControl	358
samp638	0	Under	5	DGNControl	358
samp639	0	Under	5	DGNControl	358
samp640	1	Under	5	DGNControl	358
samp641	0	Under	5	DGNControl	358
samp642	0	Under	5	DGNControl	358
samp643	0	Under	5	DGNControl	358
samp644	0	Under	5	DGNControl	358
samp645	0	Under	5	DGNControl	358
samp646	0	Under	5	DGNControl	358
samp647	0	Under	5	DGNControl	358
samp648	0	Under	5	DGNControl	358
samp649	0	Under	5	DGNControl	358
samp650	0	Under	5	DGNControl	358
samp651	0	Under	5	DGNControl	358
samp652	0	Under	5	DGNControl	358
samp653	0	Under	5	DGNControl	358
samp654	0	Under	5	DGNControl	358
samp655	0	Under	5	DGNControl	358
samp656	0	Under	5	DGNControl	358
samp657	0	Under	5	DGNControl	358
samp658	0	Under	5	DGNControl	358
samp659	0	Under	5	DGNControl	358
